Event_id,Episode,Alert,N,Date,Max_Winds,Population_in_tropical_storm,Population_in_Cat1_and_above,Countries
1001053,20,Orange,16,13 Mar 2024 12:00,74,29.5 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Green,17,13 Mar 2024 18:00,127,29 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Orange,18,14 Mar 2024 00:00,84,34.9 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Green,19,14 Mar 2024 06:00,137,33.6 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001053,20,Green,20,14 Mar 2024 12:00,158,33.5 million,No people,"Mozambique, South Africa, Eswatini, Zimbabwe, Malawi"
1001055,42,Green,1,11 Mar 2024 06:00,102,3 thousand,No people,Christmas Island
1001055,42,Green,2,11 Mar 2024 12:00,102,3 thousand,No people,Christmas Island
1001055,42,Green,3,11 Mar 2024 18:00,111,3 thousand,No people,Christmas Island
1001055,42,Green,4,12 Mar 2024 00:00,139,60 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,5,12 Mar 2024 06:00,139,4 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,6,12 Mar 2024 12:00,139,3 thousand,No people,Christmas Island
1001055,42,Green,7,12 Mar 2024 18:00,148,6 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,8,13 Mar 2024 00:00,148,40 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,9,13 Mar 2024 06:00,148,4 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,10,13 Mar 2024 12:00,139,3 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,11,13 Mar 2024 18:00,148,3 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,12,14 Mar 2024 00:00,130,3 thousand,No people,Christmas Island
1001055,42,Green,13,14 Mar 2024 06:00,130,3 thousand,No people,Christmas Island
1001055,42,Green,14,14 Mar 2024 12:00,130,3 thousand,No people,"Christmas Island, Australia"
1001055,42,Green,15,14 Mar 2024 18:00,120,3 thousand,No people,Christmas Island
1001055,42,Green,16,15 Mar 2024 00:00,111,3 thousand,No people,Christmas Island
1001055,42,Green,17,15 Mar 2024 06:00,111,3 thousand,No people,Christmas Island
1001055,42,Green,18,15 Mar 2024 12:00,120,3 thousand,No people,Christmas Island
1001055,42,Green,19,15 Mar 2024 18:00,83,3 thousand,No people,Christmas Island
1001055,42,Green,20,16 Mar 2024 00:00,102,3 thousand,No people,Christmas Island
1001055,42,Green,21,16 Mar 2024 06:00,93,3 thousand,No people,Christmas Island
1001055,42,Green,22,16 Mar 2024 12:00,102,3 thousand,No people,Christmas Island
1001055,42,Green,23,16 Mar 2024 18:00,102,3 thousand,No people,Christmas Island
1001055,42,Green,24,17 Mar 2024 00:00,83,3 thousand,No people,Christmas Island
1001055,42,Green,25,17 Mar 2024 06:00,83,3 thousand,No people,Christmas Island
1001055,42,Green,26,17 Mar 2024 12:00,111,3 thousand,No people,Christmas Island
1001055,42,Green,27,17 Mar 2024 18:00,93,3 thousand,No people,Christmas Island
1001055,42,Green,28,18 Mar 2024 00:00,93,3 thousand,No people,Christmas Island
1001055,42,Green,29,18 Mar 2024 06:00,56,3 thousand,No people,Christmas Island
1001055,42,Green,30,20 Mar 2024 00:00,139,3 thousand,No people,Christmas Island
1001055,42,Green,31,20 Mar 2024 06:00,167,3 thousand,No people,Christmas Island
1001055,42,Green,32,20 Mar 2024 12:00,167,3 thousand,No people,Christmas Island
1001055,42,Green,33,20 Mar 2024 18:00,167,3 thousand,No people,Christmas Island
1001055,42,Green,34,21 Mar 2024 00:00,176,3 thousand,No people,Christmas Island
1001055,42,Green,35,21 Mar 2024 06:00,176,3 thousand,No people,Christmas Island
1001055,42,Green,36,21 Mar 2024 12:00,222,3 thousand,No people,Christmas Island
1001055,42,Green,37,22 Mar 2024 00:00,213,3 thousand,No people,Christmas Island
1001055,42,Green,38,22 Mar 2024 12:00,167,3 thousand,No people,Christmas Island
1001055,42,Green,39,23 Mar 2024 00:00,157,3 thousand,No people,Christmas Island
1001055,42,Green,40,23 Mar 2024 12:00,130,3 thousand,No people,Christmas Island
1001055,42,Green,41,24 Mar 2024 00:00,93,3 thousand,No people,Christmas Island
1001055,42,Green,42,24 Mar 2024 12:00,65,3 thousand,No people,Christmas Island
1001056,12,Green,1,15 Mar 2024 12:00,120,20 thousand,Few people,Australia
1001056,12,Green,2,15 Mar 2024 18:00,148,20 thousand,1 thousand,Australia
1001056,12,Green,3,16 Mar 2024 00:00,148,20 thousand,1 thousand,Australia
1001056,12,Green,4,16 Mar 2024 06:00,130,20 thousand,Few people,Australia
1001056,12,Green,5,16 Mar 2024 12:00,130,20 thousand,Few people,Australia
1001056,12,Green,6,16 Mar 2024 18:00,167,20 thousand,1 thousand,Australia
1001056,12,Green,7,17 Mar 2024 00:00,176,20 thousand,1 thousand,Australia
1001056,12,Green,8,17 Mar 2024 06:00,167,20 thousand,1 thousand,Australia
1001056,12,Green,9,17 Mar 2024 12:00,176,20 thousand,2 thousand,Australia
1001056,12,Green,10,17 Mar 2024 18:00,167,20 thousand,1 thousand,Australia
1001056,12,Green,11,18 Mar 2024 00:00,157,20 thousand,1 thousand,Australia
1001056,12,Green,12,18 Mar 2024 06:00,120,20 thousand,1 thousand,Australia
1001057,11,Green,1,25 Mar 2024 18:00,211,4.4 million,3 thousand,Madagascar
1001057,11,Red,2,26 Mar 2024 00:00,179,2.2 million,440 thousand,Madagascar
1001057,11,Green,3,26 Mar 2024 00:00,95,4 million,No people,"Madagascar, Miscellaneous (French) Indian Ocean Islands"
1001057,11,Red,4,26 Mar 2024 06:00,190,3.3 million,580 thousand,Madagascar
1001057,11,Red,5,26 Mar 2024 12:00,190,3.8 million,340 thousand,Madagascar
1001057,11,Red,6,26 Mar 2024 18:00,190,2.9 million,300 thousand,Madagascar
1001057,11,Orange,7,27 Mar 2024 00:00,169,1.9 million,180 thousand,Madagascar
1001057,11,Orange,8,27 Mar 2024 06:00,148,2.3 million,400 thousand,Madagascar
1001057,11,Green,9,27 Mar 2024 12:00,106,3 million,560 thousand,Madagascar
1001057,11,Green,10,27 Mar 2024 18:00,84,4.6 million,560 thousand,Madagascar
1001057,11,Green,11,28 Mar 2024 00:00,95,3.4 million,560 thousand,Madagascar
1001058,21,Green,1,05 Apr 2024 18:00,120,No people,No people,
1001058,21,Green,2,06 Apr 2024 00:00,120,No people,No people,
1001058,21,Green,3,06 Apr 2024 06:00,148,No people,No people,
1001058,21,Green,4,06 Apr 2024 12:00,148,No people,No people,
1001058,21,Green,5,06 Apr 2024 18:00,148,No people,No people,
1001058,21,Green,6,07 Apr 2024 00:00,148,No people,No people,
1001058,21,Green,7,07 Apr 2024 06:00,185,No people,No people,
1001058,21,Green,8,07 Apr 2024 12:00,222,No people,No people,
1001058,21,Green,9,07 Apr 2024 18:00,213,No people,No people,
1001058,21,Green,10,08 Apr 2024 00:00,194,No people,No people,
1001058,21,Green,11,08 Apr 2024 06:00,139,No people,No people,
1001058,21,Green,12,08 Apr 2024 12:00,111,No people,No people,
1001058,21,Green,13,08 Apr 2024 18:00,83,No people,No people,
1001058,21,Green,14,09 Apr 2024 00:00,93,1 thousand,No people,Australia
1001058,21,Green,15,09 Apr 2024 06:00,83,3 thousand,No people,Australia
1001058,21,Green,16,09 Apr 2024 12:00,83,5 thousand,No people,Australia
1001058,21,Green,17,09 Apr 2024 18:00,74,30 thousand,No people,Australia
1001058,21,Green,18,10 Apr 2024 00:00,65,30 thousand,No people,Australia
1001058,21,Green,19,10 Apr 2024 06:00,65,30 thousand,No people,Australia
1001058,21,Green,20,10 Apr 2024 12:00,65,30 thousand,No people,Australia
1001058,21,Green,21,10 Apr 2024 18:00,56,30 thousand,No people,Australia
1001059,6,Green,1,10 Apr 2024 18:00,74,9 thousand,No people,Australia
1001059,6,Green,2,11 Apr 2024 00:00,83,No people,No people,
1001059,6,Green,3,11 Apr 2024 06:00,102,No people,No people,
1001059,6,Green,4,11 Apr 2024 12:00,83,No people,No people,
1001059,6,Green,5,11 Apr 2024 18:00,74,No people,No people,
1001059,6,Green,6,12 Apr 2024 00:00,65,No people,No people,
1001060,15,Green,1,01 May 2024 00:00,95,10.2 million,No people,"Seychelles, Comoros, Mozambique, Tanzania"
1001060,15,Green,2,01 May 2024 06:00,106,8.9 million,No people,"Seychelles, Comoros, Mozambique, Tanzania"
1001060,15,Green,3,01 May 2024 12:00,106,10.5 million,No people,"Seychelles, Mozambique, Tanzania"
1001060,15,Orange,4,01 May 2024 18:00,84,14.5 million,No people,"Seychelles, Mozambique, Tanzania, Kenya"
1001060,15,Green,5,02 May 2024 00:00,106,10.6 million,No people,"Seychelles, Comoros, Mozambique, Tanzania"
1001060,15,Green,6,02 May 2024 06:00,116,10.3 million,No people,"Seychelles, Comoros, Tanzania"
1001060,15,Green,7,02 May 2024 12:00,116,10 million,No people,"Seychelles, Comoros, Tanzania"
1001060,15,Green,8,02 May 2024 18:00,127,9.5 million,No people,"Seychelles, Comoros, Tanzania"
1001060,15,Green,9,03 May 2024 00:00,137,10.3 million,No people,"Seychelles, Comoros, Tanzania"
1001060,15,Green,10,03 May 2024 06:00,148,8.9 million,No people,"Tanzania, Seychelles, Comoros"
1001060,15,Green,11,03 May 2024 12:00,137,9.8 million,No people,"Tanzania, Seychelles, Comoros"
1001060,15,Green,12,03 May 2024 18:00,127,11.5 million,No people,"Tanzania, Seychelles, Comoros"
1001060,15,Orange,13,04 May 2024 00:00,127,11.8 million,610 thousand,"Tanzania, Seychelles, Comoros"
1001060,15,Green,14,04 May 2024 06:00,106,11.9 million,9 thousand,"Tanzania, Seychelles, Comoros"
1001060,15,Green,15,04 May 2024 12:00,63,12.7 million,No people,"Tanzania, Seychelles, Comoros"
1001061,24,Green,1,16 May 2024 12:00,84,Few people,No people,
1001061,24,Green,2,16 May 2024 18:00,106,Few people,No people,"Seychelles, Miscellaneous (French) Indian Ocean Islands"
1001061,24,Green,3,17 May 2024 00:00,106,Few people,No people,Seychelles
1001061,24,Green,4,17 May 2024 06:00,106,Few people,No people,Seychelles
1001061,24,Green,5,17 May 2024 12:00,106,Few people,No people,Seychelles
1001061,24,Green,6,17 May 2024 18:00,106,Few people,No people,Seychelles
1001061,24,Green,7,18 May 2024 00:00,116,Few people,No people,
1001061,24,Green,8,18 May 2024 06:00,106,Few people,No people,
1001061,24,Green,9,18 May 2024 12:00,106,Few people,No people,
1001061,24,Green,10,18 May 2024 18:00,127,Few people,No people,
1001061,24,Green,11,19 May 2024 00:00,127,Few people,No people,
1001061,24,Green,12,19 May 2024 06:00,127,Few people,No people,
1001061,24,Green,13,19 May 2024 12:00,116,Few people,No people,Seychelles
1001061,24,Green,14,19 May 2024 18:00,106,Few people,No people,
1001061,24,Green,15,20 May 2024 00:00,95,Few people,No people,
1001061,24,Green,16,20 May 2024 06:00,84,Few people,No people,
1001061,24,Green,17,20 May 2024 12:00,84,Few people,No people,
1001061,24,Green,18,20 May 2024 18:00,106,1.3 million,No people,"Tanzania, Kenya, Somalia"
1001061,24,Green,19,21 May 2024 00:00,116,750 thousand,No people,"Tanzania, Kenya, Somalia"
1001061,24,Green,20,21 May 2024 06:00,127,870 thousand,No people,"Kenya, Tanzania, Somalia"
1001061,24,Green,21,21 May 2024 12:00,137,770 thousand,No people,"Somalia, Kenya, Tanzania"
1001061,24,Green,22,21 May 2024 18:00,116,350 thousand,No people,"Somalia, Kenya, Tanzania"
1001061,24,Green,23,22 May 2024 00:00,84,4 million,No people,"Somalia, Kenya, Tanzania"
1001061,24,Green,24,22 May 2024 06:00,74,240 thousand,No people,"Somalia, Kenya, Tanzania"
1001063,26,Green,1,24 May 2024 18:00,139,1 million,2 thousand,Philippines
1001063,26,Green,2,25 May 2024 00:00,130,33.9 million,2 thousand,"Philippines, Japan"
1001063,26,Green,3,25 May 2024 06:00,139,42 million,No people,Philippines
1001063,26,Green,4,25 May 2024 12:00,139,32.1 million,No people,Philippines
1001063,26,Green,5,25 May 2024 18:00,148,34.7 million,No people,Philippines
1001063,26,Green,6,26 May 2024 00:00,167,38.1 million,No people,Philippines
1001063,26,Green,7,26 May 2024 06:00,185,32.4 million,No people,Philippines
1001063,26,Green,8,26 May 2024 12:00,222,32.4 million,30 thousand,Philippines
1001063,26,Green,9,26 May 2024 18:00,213,32.6 million,30 thousand,Philippines
1001063,26,Green,10,27 May 2024 00:00,194,32.6 million,30 thousand,Philippines
1001063,26,Green,11,27 May 2024 06:00,185,32.4 million,30 thousand,Philippines
1001063,26,Green,12,27 May 2024 12:00,157,32.4 million,30 thousand,Philippines
1001063,26,Green,13,27 May 2024 18:00,157,32.4 million,30 thousand,Philippines
1001063,26,Green,14,28 May 2024 00:00,148,32.7 million,30 thousand,Philippines
1001063,26,Green,15,28 May 2024 06:00,130,32.4 million,30 thousand,Philippines
1001063,26,Green,16,28 May 2024 12:00,120,32.4 million,30 thousand,Philippines
1001063,26,Green,17,28 May 2024 18:00,139,33.5 million,30 thousand,Philippines
1001063,26,Green,18,29 May 2024 00:00,130,32.8 million,30 thousand,Philippines
1001063,26,Green,19,29 May 2024 06:00,120,32.4 million,30 thousand,Philippines
1001063,26,Green,20,29 May 2024 12:00,111,33 million,30 thousand,Philippines
1001063,26,Green,21,29 May 2024 18:00,102,35.2 million,30 thousand,Philippines
1001063,26,Green,22,30 May 2024 00:00,93,32.4 million,30 thousand,Philippines
1001063,26,Green,23,30 May 2024 06:00,93,32.5 million,30 thousand,Philippines
1001063,26,Green,24,30 May 2024 12:00,83,65.7 million,30 thousand,"Philippines, Japan"
1001063,26,Green,25,30 May 2024 18:00,83,36.4 million,30 thousand,"Philippines, Japan"
1001063,26,Green,26,31 May 2024 00:00,83,32.9 million,30 thousand,"Philippines, Japan"
1001064,6,Orange,1,25 May 2024 12:00,93,234.5 million,No people,"Bangladesh, India"
1001064,6,Orange,2,25 May 2024 18:00,93,225.9 million,No people,"Bangladesh, India"
1001064,6,Orange,3,26 May 2024 00:00,93,221 million,No people,"Bangladesh, India"
1001064,6,Orange,4,26 May 2024 06:00,102,257.8 million,No people,"Bangladesh, India"
1001064,6,Orange,5,26 May 2024 12:00,102,232.6 million,No people,"Bangladesh, India"
1001064,6,Orange,6,26 May 2024 18:00,102,296.5 million,No people,"Bangladesh, India, Bhutan"
1001065,4,Green,1,31 May 2024 00:00,56,No people,No people,
1001065,4,Green,2,31 May 2024 06:00,56,No people,No people,
1001065,4,Green,3,31 May 2024 12:00,56,No people,No people,China
1001065,4,Green,4,31 May 2024 18:00,56,No people,No people,China
1001066,13,Green,1,17 Jun 2024 21:00,74,43.4 million,No people,"Mexico, Guatemala, United States"
1001066,13,Orange,2,18 Jun 2024 03:00,65,49.4 million,No people,"Mexico, Guatemala, United States"
1001066,13,Orange,3,18 Jun 2024 09:00,65,72.4 million,No people,"Mexico, Guatemala, United States"
1001066,13,Green,4,18 Jun 2024 15:00,83,99.7 million,No people,"Mexico, Guatemala, United States"
1001066,13,Orange,5,18 Jun 2024 21:00,65,105.3 million,No people,"Mexico, Guatemala, Belize, United States"
1001066,13,Orange,6,19 Jun 2024 03:00,65,107 million,No people,"Mexico, Guatemala, United States, Belize"
1001066,13,Orange,7,19 Jun 2024 09:00,65,100.8 million,No people,"Mexico, Guatemala, United States, Belize"
1001066,13,Orange,8,19 Jun 2024 15:00,65,95.2 million,No people,"Mexico, Guatemala, United States, Belize"
1001066,13,Orange,9,19 Jun 2024 21:00,65,103.3 million,No people,"Mexico, Guatemala, United States, Belize"
1001066,13,Orange,10,20 Jun 2024 03:00,83,105 million,No people,"Guatemala, Mexico, United States, Belize"
1001066,13,Green,11,20 Jun 2024 09:00,83,99 million,No people,"Guatemala, Mexico, United States, Belize"
1001066,13,Green,12,20 Jun 2024 15:00,56,98.6 million,No people,"Guatemala, Mexico, United States, Belize"
1001066,13,Green,13,20 Jun 2024 21:00,46,98.6 million,No people,"Guatemala, Mexico, United States, Belize"
1001067,43,Orange,1,28 Jun 2024 21:00,139,4.7 million,20 thousand,Saint Vincent and the Grenadines
1001067,43,Orange,2,29 Jun 2024 03:00,167,4.9 million,320 thousand,"Saint Vincent and the Grenadines, Jamaica"
1001067,43,Orange,3,29 Jun 2024 09:00,167,6.8 million,2.2 million,"Saint Vincent and the Grenadines, Jamaica"
1001067,43,Orange,4,29 Jun 2024 15:00,167,4.1 million,70 thousand,Jamaica
1001067,43,Red,5,29 Jun 2024 21:00,185,3.9 million,10 thousand,"Barbados, Trinidad and Tobago, Saint Lucia, Saint Vincent and the Grenadines, Grenada, Dominican Republic, Haiti, Jamaica, Cayman Islands"
1001067,43,Red,6,30 Jun 2024 03:00,204,3.6 million,10 thousand,"Barbados, Trinidad and Tobago, Saint Lucia, Saint Vincent and the Grenadines, Grenada, Jamaica, Cayman Islands"
1001067,43,Orange,7,30 Jun 2024 09:00,213,5.6 million,30 thousand,Grenada
1001067,43,Orange,8,30 Jun 2024 15:00,222,6.7 million,150 thousand,"Grenada, Mexico"
1001067,43,Orange,9,30 Jun 2024 21:00,231,9.1 million,450 thousand,"Trinidad and Tobago, Grenada, Mexico"
1001067,43,Orange,10,01 Jul 2024 03:00,213,9.3 million,530 thousand,"Trinidad and Tobago, Saint Vincent and the Grenadines, Grenada, Mexico"
1001067,43,Orange,11,01 Jul 2024 09:00,157,7.5 million,470 thousand,"Trinidad and Tobago, Saint Vincent and the Grenadines, Grenada, Mexico, Belize"
1001067,43,Orange,12,01 Jul 2024 15:00,222,6.8 million,490 thousand,"Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Green,13,01 Jul 2024 21:00,241,7.1 million,200 thousand,"Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Orange,14,02 Jul 2024 03:00,148,9.1 million,350 thousand,"Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Jamaica, Mexico"
1001067,43,Red,15,02 Jul 2024 09:00,194,10.9 million,740 thousand,"Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Jamaica, Mexico"
1001067,43,Red,16,02 Jul 2024 15:00,222,16 million,2.7 million,"Haiti, Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Jamaica, Mexico"
1001067,43,Red,17,02 Jul 2024 21:00,231,18 million,2.6 million,"Haiti, Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Jamaica, Mexico"
1001067,43,Red,18,03 Jul 2024 03:00,231,19.6 million,2.3 million,"Haiti, Grenada, Trinidad and Tobago, Saint Vincent and the Grenadines, Jamaica, Mexico"
1001067,43,Red,19,03 Jul 2024 09:00,231,19.8 million,1.1 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Red,20,03 Jul 2024 15:00,231,19.9 million,1.9 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Red,21,03 Jul 2024 21:00,222,20.9 million,1.5 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Orange,22,04 Jul 2024 03:00,167,20.9 million,2.1 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Orange,23,04 Jul 2024 09:00,148,20.6 million,1.8 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Orange,24,04 Jul 2024 15:00,130,20.6 million,2.3 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico"
1001067,43,Orange,25,04 Jul 2024 21:00,157,21.2 million,2 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize"
1001067,43,Orange,26,05 Jul 2024 03:00,185,22.8 million,2.8 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize"
1001067,43,Orange,27,05 Jul 2024 09:00,176,24.4 million,1.8 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize"
1001067,43,Orange,28,05 Jul 2024 15:00,139,26.1 million,3.5 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,29,05 Jul 2024 21:00,148,23 million,2.6 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,30,06 Jul 2024 03:00,148,26.5 million,2.1 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,31,06 Jul 2024 09:00,148,30.8 million,2.2 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,32,06 Jul 2024 15:00,139,26.3 million,2.2 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,33,06 Jul 2024 21:00,139,30.1 million,2.1 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,34,07 Jul 2024 03:00,139,39.3 million,2.3 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,35,07 Jul 2024 09:00,139,28.3 million,2.2 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,36,07 Jul 2024 15:00,139,26.5 million,2.6 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,37,07 Jul 2024 21:00,139,26 million,5.7 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,38,08 Jul 2024 03:00,120,26 million,5.2 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,39,08 Jul 2024 09:00,130,27.3 million,8.6 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,40,08 Jul 2024 15:00,111,26.5 million,9 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,41,08 Jul 2024 21:00,74,28.2 million,9 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,42,09 Jul 2024 03:00,56,28 million,9 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001067,43,Green,43,09 Jul 2024 09:00,46,28 million,9 million,"Haiti, Grenada, Jamaica, Trinidad and Tobago, Saint Vincent and the Grenadines, Mexico, Belize, United States"
1001068,4,Green,1,30 Jun 2024 21:00,65,7.2 million,No people,Mexico
1001068,4,Green,2,01 Jul 2024 03:00,65,7.1 million,No people,Mexico
1001068,4,Green,3,01 Jul 2024 09:00,65,5.8 million,No people,Mexico
1001068,4,Green,4,01 Jul 2024 15:00,56,7 million,No people,Mexico
1001069,7,Green,1,04 Jul 2024 15:00,56,No people,No people,
1001069,7,Green,2,04 Jul 2024 21:00,65,No people,No people,
1001069,7,Green,3,05 Jul 2024 03:00,65,No people,No people,
1001069,7,Green,4,05 Jul 2024 09:00,56,No people,No people,
1001069,7,Green,5,05 Jul 2024 15:00,56,No people,No people,
1001069,7,Green,6,05 Jul 2024 21:00,46,No people,No people,Mexico
1001069,7,Green,7,06 Jul 2024 03:00,37,No people,No people,Mexico
1001070,3,Green,1,14 Jul 2024 18:00,46,No people,No people,
1001070,3,Green,2,15 Jul 2024 00:00,46,No people,No people,
1001070,3,Green,3,15 Jul 2024 06:00,46,No people,No people,Viet Nam
1001071,14,Green,1,19 Jul 2024 18:00,83,15.4 million,No people,China
1001071,14,Green,2,20 Jul 2024 00:00,83,8.1 million,No people,China
1001071,14,Green,3,20 Jul 2024 06:00,83,10 million,No people,China
1001071,14,Green,4,20 Jul 2024 12:00,83,11 million,No people,China
1001071,14,Green,5,20 Jul 2024 18:00,83,6.6 million,No people,"China, Viet Nam"
1001071,14,Green,6,21 Jul 2024 00:00,83,6.8 million,No people,China
1001071,14,Green,7,21 Jul 2024 06:00,74,9.2 million,No people,"China, Viet Nam"
1001071,14,Green,8,21 Jul 2024 12:00,74,11 million,No people,"China, Viet Nam"
1001071,14,Green,9,21 Jul 2024 18:00,93,13.9 million,No people,"China, Viet Nam"
1001071,14,Orange,10,22 Jul 2024 00:00,102,27.5 million,No people,"China, Viet Nam"
1001071,14,Green,11,22 Jul 2024 06:00,102,15.2 million,No people,"Viet Nam, China"
1001071,14,Green,12,22 Jul 2024 12:00,111,18.9 million,No people,"Viet Nam, China"
1001071,14,Green,13,22 Jul 2024 18:00,102,12.5 million,No people,"Viet Nam, China"
1001071,14,Green,14,23 Jul 2024 00:00,83,16.3 million,No people,"Viet Nam, China"
1001072,24,Green,1,19 Jul 2024 18:00,176,12.6 million,110 thousand,Japan
1001072,24,Green,2,20 Jul 2024 00:00,194,10.4 million,60 thousand,Japan
1001072,24,Green,3,20 Jul 2024 06:00,185,49.5 million,110 thousand,Japan
1001072,24,Green,4,20 Jul 2024 12:00,185,109.4 million,110 thousand,Japan
1001072,24,Orange,5,20 Jul 2024 18:00,185,182.9 million,19.9 million,"Taiwan, China"
1001072,24,Orange,6,21 Jul 2024 00:00,185,252.5 million,13.3 million,"Taiwan, Japan, China"
1001072,24,Orange,7,21 Jul 2024 06:00,139,238.1 million,13.7 million,"Japan, China"
1001072,24,Orange,8,21 Jul 2024 12:00,167,324.6 million,17.3 million,"Taiwan, Japan, China"
1001072,24,Orange,9,21 Jul 2024 18:00,176,153.1 million,18.6 million,"Taiwan, Japan, China"
1001072,24,Orange,10,22 Jul 2024 00:00,157,156.4 million,23.4 million,"Taiwan, Japan, China"
1001072,24,Orange,11,22 Jul 2024 06:00,167,169.9 million,21.3 million,"Taiwan, Japan, China"
1001072,24,Orange,12,22 Jul 2024 12:00,167,343.3 million,18.7 million,"Philippines, Taiwan, Japan, China"
1001072,24,Orange,13,22 Jul 2024 18:00,157,149.7 million,19.5 million,"Philippines, Taiwan, China"
1001072,24,Orange,14,23 Jul 2024 00:00,185,104.9 million,21.9 million,"Japan, Philippines, Taiwan, China"
1001072,24,Red,15,23 Jul 2024 06:00,222,172.5 million,24.4 million,"Philippines, Japan, Taiwan, China"
1001072,24,Red,16,23 Jul 2024 12:00,222,129.8 million,25.8 million,"China, Philippines, Japan, Taiwan"
1001072,24,Red,17,23 Jul 2024 18:00,241,255.7 million,37.6 million,"Taiwan, China, Philippines, Japan"
1001072,24,Red,18,24 Jul 2024 00:00,241,248.2 million,31.3 million,"Taiwan, China, Philippines, Japan"
1001072,24,Red,19,24 Jul 2024 06:00,231,222.9 million,21.5 million,"Japan, Taiwan, China, Philippines"
1001072,24,Red,20,24 Jul 2024 12:00,204,231.9 million,30.4 million,"Japan, Taiwan, China, Philippines"
1001072,24,Orange,21,24 Jul 2024 18:00,176,156.4 million,27.3 million,"Japan, Taiwan, China, Philippines"
1001072,24,Orange,22,25 Jul 2024 00:00,139,132.9 million,37.9 million,"Japan, Taiwan, China, Philippines"
1001072,24,Green,23,25 Jul 2024 06:00,111,158.6 million,24.7 million,"Japan, Taiwan, China, Philippines"
